scenario_id,transformer_kva,base_load_kw,feeder_length_km,cable_type,r1,x1,r0,x0,phase_balance_class,num_chargers_installed,num_chargers_active,charger_power_kw,total_active_power_kw,total_reactive_power_kvar,total_losses_kw,transformer_loading_pct,parkingbus_voltage_kv,min_bus_voltage_pu,overload_flag,undervoltage_flag,compatibility_class,recommended_max_active_chargers,recommended_max_power_per_charger_kw,charger_total_kw,load_ratio
case_017503,100,180,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,10,5,50.0,399.18,180.23,20.201,399.18,0.203841,0.882657,1,1,not_compatible,0,0.0,250.0,3.9918
case_017504,400,120,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,20,50.0,1012.858,370.387,104.851,253.214,0.183872,0.796191,1,1,not_compatible,1,7.4,1000.0,2.532145
case_017505,100,120,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,20,20,11.0,220.763,87.359,72.784,220.763,0.146315,0.633561,1,1,not_compatible,0,0.0,220.0,2.20763
case_017506,400,180,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,10,10,7.4,241.58,78.228,28.903,60.395,0.199597,0.864279,0,1,not_compatible,0,0.0,74.0,0.60395
case_017507,400,50,0.05,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,32,22.0,712.382,217.871,73.175,178.095,0.191261,0.828186,1,1,not_compatible,5,3.7,704.0,1.7809549999999998
case_017508,400,180,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,17,22.0,383.605,129.496,113.196,95.901,0.131401,0.568984,0,1,not_compatible,0,0.0,374.0,0.9590125
case_017509,500,250,0.05,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,34,7.4,513.738,162.43,12.138,102.748,0.219878,0.9521,1,0,not_compatible,19,3.7,251.60000000000002,1.027476
case_017510,160,250,1.0,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,5,7.4,202.588,80.067,60.645,126.617,0.152082,0.658536,1,1,not_compatible,0,0.0,37.0,1.266175
case_017511,160,80,0.05,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,10,5,50.0,323.004,110.09,18.913,201.877,0.202825,0.878259,1,1,not_compatible,0,7.4,250.0,2.018775
case_017512,100,80,1.0,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,20,18,7.4,180.304,68.401,28.417,180.304,0.168928,0.731481,1,1,not_compatible,0,0.0,133.20000000000002,1.80304
case_017513,500,250,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,33,7.4,219.453,71.868,117.791,43.891,0.089711,0.388458,0,1,not_compatible,0,0.0,244.20000000000002,0.438906
case_017514,400,250,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,19,50.0,444.71,154.057,252.405,111.178,0.062432,0.270341,1,1,not_compatible,0,0.0,950.0,1.111775
case_017515,100,180,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,20,15,7.4,210.717,82.512,58.067,210.717,0.161785,0.70055,1,1,not_compatible,0,0.0,111.0,2.10717
case_017516,160,250,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,10,9,50.0,348.338,136.51,159.535,217.711,0.09734,0.421495,1,1,not_compatible,0,0.0,450.0,2.1771125000000002
case_017517,500,50,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,40,50.0,535.441,184.976,360.131,107.088,0.040528,0.175492,1,1,not_compatible,0,0.0,2000.0,1.0708820000000001
case_017518,400,120,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,31,11.0,454.893,136.384,32.927,113.723,0.201695,0.873366,1,1,not_compatible,6,0.0,341.0,1.1372324999999999
case_017519,500,180,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,26,7.4,378.647,114.83,20.581,75.729,0.210286,0.910567,0,1,conditional,6,0.0,192.4,0.757294
case_017520,500,80,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,20,7.4,224.515,65.35,19.991,44.903,0.198221,0.858321,0,1,not_compatible,1,0.0,148.0,0.44903
case_017521,160,50,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,30,17,7.4,146.553,45.492,30.097,91.595,0.178163,0.77147,0,1,not_compatible,0,0.0,125.80000000000001,0.91595625
case_017522,400,80,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,6,7.4,127.745,39.455,6.252,31.936,0.213486,0.924423,0,1,conditional,1,0.0,44.400000000000006,0.3193625
case_017523,250,180,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,30,27,7.4,391.989,130.938,13.411,156.796,0.218686,0.946936,1,1,not_compatible,2,0.0,199.8,1.567956
case_017524,400,180,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,10,10,7.4,226.352,75.811,36.925,56.588,0.182338,0.789549,0,1,not_compatible,0,0.0,74.0,0.56588
case_017525,400,120,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,20,15,50.0,498.452,191.0,188.204,124.613,0.111412,0.482426,1,1,not_compatible,0,0.0,750.0,1.24613
case_017526,500,180,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,30,28,22.0,584.354,182.802,167.184,116.871,0.158379,0.685803,1,1,not_compatible,0,0.0,616.0,1.168708
case_017527,400,120,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,20,11,7.4,163.933,52.969,37.462,40.983,0.174069,0.753741,0,1,not_compatible,0,0.0,81.4,0.4098325
case_017528,100,180,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,10,8,50.0,306.816,130.945,127.91,306.816,0.109004,0.472001,1,1,not_compatible,0,0.0,400.0,3.0681599999999998
case_017529,160,50,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,10,9,11.0,129.301,39.682,23.326,80.813,0.186293,0.806673,0,1,not_compatible,0,0.0,99.0,0.80813125
case_017530,100,120,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,30,22,22.0,485.764,247.045,53.843,485.764,0.171056,0.740695,1,1,not_compatible,0,0.0,484.0,4.85764
case_017531,160,180,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,40,7.4,443.108,175.854,35.657,276.943,0.195746,0.847607,1,1,not_compatible,0,0.0,296.0,2.769425
case_017532,250,180,0.05,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,16,50.0,885.129,362.233,77.258,354.051,0.189251,0.81948,1,1,not_compatible,0,0.0,800.0,3.540516
case_017533,160,120,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,21,11.0,324.7,115.228,34.739,202.938,0.190066,0.82301,1,1,not_compatible,0,0.0,231.0,2.029375
case_017534,500,250,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,20,7.4,319.051,107.97,73.617,63.81,0.161676,0.700077,0,1,not_compatible,0,0.0,148.0,0.638102
case_017535,100,250,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,28,11.0,213.088,86.764,119.914,213.088,0.070436,0.304999,1,1,not_compatible,0,0.0,308.0,2.13088
case_017536,160,250,0.05,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,39,11.0,597.101,261.124,59.935,373.188,0.186209,0.806309,1,1,not_compatible,0,0.0,429.0,3.73188125
case_017537,400,50,0.05,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,30,24,11.0,319.069,83.886,5.069,79.767,0.222991,0.965577,0,0,compatible,24,11.0,264.0,0.7976725
case_017538,100,250,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,18,11.0,314.542,143.157,81.012,314.542,0.147568,0.638989,1,1,not_compatible,0,0.0,198.0,3.1454199999999997
case_017539,160,250,0.2,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,7,22.0,331.225,129.706,62.17,207.016,0.165499,0.716631,1,1,not_compatible,0,0.0,154.0,2.07015625
case_017540,500,80,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,14,7.4,189.108,52.642,5.508,37.822,0.219534,0.950612,0,0,compatible,15,7.4,103.60000000000001,0.378216
case_017541,400,120,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,30,50.0,307.082,106.252,233.878,76.771,0.028619,0.123923,0,1,not_compatible,0,0.0,1500.0,0.767705
case_017542,250,180,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,29,50.0,667.281,291.297,346.204,266.912,0.078067,0.338039,1,1,not_compatible,0,0.0,1450.0,2.6691239999999996
case_017543,500,180,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,20,20,22.0,523.563,173.969,97.758,104.713,0.181574,0.786238,1,1,not_compatible,0,0.0,440.0,1.047126
case_017544,100,250,0.2,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,18,11.0,343.352,154.848,69.461,343.352,0.161376,0.698777,1,1,not_compatible,0,0.0,198.0,3.4335199999999997
case_017545,500,180,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,20,17,22.0,572.749,171.06,25.297,114.55,0.217038,0.939801,1,1,not_compatible,9,11.0,374.0,1.1454980000000001
case_017546,250,180,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,40,40,50.0,1149.848,583.648,442.799,459.939,0.12666,0.548456,1,1,not_compatible,0,0.0,2000.0,4.599392
case_017547,500,120,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,20,14,50.0,269.59,87.344,176.484,53.918,0.074175,0.321187,0,1,not_compatible,0,0.0,700.0,0.53918
case_017548,160,120,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,30,28,50.0,744.525,366.312,318.75,465.328,0.117272,0.507805,1,1,not_compatible,0,0.0,1400.0,4.65328125
case_017549,500,80,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,40,33,7.4,241.564,68.947,69.536,48.313,0.162403,0.703225,0,1,not_compatible,0,0.0,244.20000000000002,0.483128
case_017550,400,50,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,30,20,50.0,810.861,276.683,191.454,202.715,0.167982,0.727384,1,1,not_compatible,0,3.7,1000.0,2.0271525
case_017551,250,250,0.2,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,26,7.4,367.198,130.434,71.89,146.879,0.167162,0.723835,1,1,not_compatible,0,0.0,192.4,1.4687919999999999
case_017552,500,120,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,7,11.0,164.568,51.103,34.779,32.914,0.16357,0.70828,0,1,not_compatible,0,0.0,77.0,0.32913600000000004
case_017553,250,50,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,10,7.4,125.55,34.994,1.55,50.22,0.225018,0.974355,0,0,compatible,19,11.0,74.0,0.5022
case_017554,160,180,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,30,23,22.0,491.406,197.604,129.919,307.129,0.160061,0.693084,1,1,not_compatible,0,0.0,506.0,3.0712875
case_017555,400,180,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,7,22.0,312.608,104.156,36.975,78.152,0.190893,0.82659,0,1,not_compatible,0,0.0,154.0,0.78152
case_017556,250,20,0.2,A_strong,0.1,0.05,0.2,0.1,balanced,10,5,50.0,275.82,75.531,12.69,110.328,0.214977,0.930876,1,1,not_compatible,3,22.0,250.0,1.10328
case_017557,160,20,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,21,50.0,789.313,399.565,129.035,493.321,0.153771,0.665846,1,1,not_compatible,1,3.7,1050.0,4.93320625
case_017558,400,250,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,9,7.4,324.37,112.747,16.341,81.092,0.213197,0.923172,0,1,conditional,0,0.0,66.60000000000001,0.810925
case_017559,500,250,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,13,50.0,681.705,236.288,158.957,136.341,0.145187,0.628679,1,1,not_compatible,0,0.0,650.0,1.36341
case_017560,100,20,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,33,11.0,339.851,141.872,27.781,339.851,0.185042,0.801255,1,1,not_compatible,5,0.0,363.0,3.39851
case_017561,100,250,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,20,16,22.0,420.999,200.632,104.019,420.999,0.158041,0.684339,1,1,not_compatible,0,0.0,352.0,4.20999
case_017562,250,50,0.05,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,39,11.0,473.637,155.522,16.154,189.455,0.210448,0.911265,1,1,not_compatible,13,3.7,429.0,1.894548
case_017563,100,180,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,15,50.0,633.934,390.908,93.322,633.934,0.147371,0.638136,1,1,not_compatible,0,0.0,750.0,6.33934
case_017564,250,80,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,32,7.4,299.406,93.319,31.689,119.762,0.189469,0.820426,1,1,not_compatible,2,0.0,236.8,1.197624
case_017565,100,120,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,10,7,22.0,256.622,98.648,22.191,256.622,0.19896,0.861523,1,1,not_compatible,0,0.0,154.0,2.56622
case_017566,250,180,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,10,50.0,605.758,233.169,68.501,242.303,0.181619,0.786435,1,1,not_compatible,0,0.0,500.0,2.423032
case_017567,500,120,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,20,18,7.4,245.429,76.1,24.094,49.086,0.194949,0.844155,0,1,not_compatible,0,0.0,133.20000000000002,0.490858
case_017568,400,120,0.05,C_weak,0.35,0.12,0.7,0.24,balanced,10,10,11.0,237.369,70.253,7.369,59.342,0.221054,0.957193,0,0,compatible,10,11.0,110.0,0.5934225
case_017569,160,180,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,10,7,22.0,331.411,125.446,12.763,207.132,0.209221,0.905952,1,1,not_compatible,0,0.0,154.0,2.07131875
case_017570,400,180,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,10,7.4,247.89,83.847,22.679,61.972,0.201401,0.872093,0,1,not_compatible,0,0.0,74.0,0.619725
case_017571,160,120,1.0,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,31,11.0,320.419,129.031,84.541,200.262,0.135603,0.587178,1,1,not_compatible,0,0.0,341.0,2.00261875
case_017572,160,50,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,40,32,50.0,308.656,123.847,244.779,192.91,0.044086,0.190897,1,1,not_compatible,0,0.0,1600.0,1.9291
case_017573,500,80,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,9,7.4,151.404,44.011,6.83,30.281,0.215543,0.93333,0,1,conditional,4,3.7,66.60000000000001,0.30280799999999997
case_017574,100,250,0.05,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,17,22.0,524.356,279.859,38.048,524.356,0.184555,0.799148,1,1,not_compatible,0,0.0,374.0,5.2435599999999996
case_017575,250,120,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,39,7.4,401.558,131.031,26.886,160.623,0.201856,0.874061,1,1,not_compatible,7,0.0,288.6,1.6062319999999999
case_017576,500,50,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,10,9,50.0,520.415,138.253,20.446,104.083,0.219328,0.949719,1,1,not_compatible,6,22.0,450.0,1.04083
case_017577,160,50,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,40,35,22.0,585.896,261.542,139.103,366.185,0.162737,0.704672,1,1,not_compatible,0,0.0,770.0,3.66185
case_017578,100,250,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,22,50.0,526.689,310.062,253.933,526.689,0.078361,0.339314,1,1,not_compatible,0,0.0,1100.0,5.26689
case_017579,250,250,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,29,22.0,495.297,213.423,190.192,198.119,0.113622,0.491996,1,1,not_compatible,0,0.0,638.0,1.9811880000000002
case_017580,160,120,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,20,17,11.0,250.514,92.878,48.296,156.571,0.165764,0.717779,1,1,not_compatible,0,0.0,187.0,1.5657125
case_017581,500,250,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,10,10,22.0,356.826,120.286,92.882,71.365,0.15062,0.652203,0,1,not_compatible,0,0.0,220.0,0.7136520000000001
case_017582,100,80,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,10,9,7.4,148.939,50.85,7.183,148.939,0.215525,0.93325,1,1,not_compatible,0,0.0,66.60000000000001,1.48939
case_017583,250,50,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,20,16,22.0,272.814,83.496,90.55,109.125,0.144735,0.626722,1,1,not_compatible,0,0.0,352.0,1.091256
case_017584,160,20,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,40,27,7.4,145.233,43.207,50.802,90.77,0.147189,0.637349,0,1,not_compatible,0,0.0,199.8,0.90770625
case_017585,500,250,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,20,17,7.4,303.353,109.29,66.566,60.671,0.167376,0.724761,0,1,not_compatible,0,0.0,125.80000000000001,0.606706
case_017586,250,50,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,40,23,22.0,470.183,161.664,81.417,188.073,0.182865,0.79183,1,1,not_compatible,0,0.0,506.0,1.880732
case_017587,400,180,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,29,7.4,370.609,118.699,43.374,92.652,0.188963,0.818232,0,1,not_compatible,0,0.0,214.60000000000002,0.9265224999999999
case_017588,500,120,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,9,22.0,311.213,91.157,29.49,62.243,0.19779,0.856456,0,1,not_compatible,0,0.0,198.0,0.622426
case_017589,100,120,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,26,7.4,282.877,112.815,28.613,282.877,0.188546,0.816429,1,1,not_compatible,0,0.0,192.4,2.82877
case_017590,250,180,0.05,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,6,50.0,477.458,169.757,15.114,190.983,0.211537,0.915984,1,1,not_compatible,0,0.0,300.0,1.9098320000000002
case_017591,500,120,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,10,11.0,227.386,70.317,19.528,45.477,0.200958,0.870174,0,1,not_compatible,0,0.0,110.0,0.454772
case_017592,400,50,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,33,50.0,440.421,168.708,287.56,110.105,0.039464,0.170884,1,1,not_compatible,0,0.0,1650.0,1.1010525
case_017593,100,180,0.2,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,32,22.0,512.023,267.662,163.479,512.023,0.122571,0.530748,1,1,not_compatible,0,0.0,704.0,5.12023
case_017594,250,180,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,30,27,22.0,382.909,134.578,182.85,153.163,0.116845,0.505955,1,1,not_compatible,0,0.0,594.0,1.531636
case_017595,100,250,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,30,20,7.4,189.973,75.353,93.063,189.973,0.112574,0.48746,1,1,not_compatible,0,0.0,148.0,1.8997300000000001
case_017596,100,50,0.2,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,16,50.0,471.936,237.095,149.463,471.936,0.107798,0.466778,1,1,not_compatible,0,0.0,800.0,4.71936
case_017597,500,120,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,22,11.0,330.318,103.067,44.601,66.064,0.180882,0.783241,0,1,not_compatible,0,0.0,242.0,0.660636
case_017598,500,250,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,18,22.0,236.747,78.207,139.393,47.349,0.062935,0.272518,0,1,not_compatible,0,0.0,396.0,0.473494
case_017599,250,120,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,40,40,22.0,646.574,241.629,216.228,258.63,0.144723,0.626671,1,1,not_compatible,0,0.0,880.0,2.586296
case_017600,160,180,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,40,26,50.0,1125.679,687.431,98.115,703.55,0.182498,0.790241,1,1,not_compatible,0,0.0,1300.0,7.0354937500000005
case_017601,250,180,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,30,22,22.0,649.335,233.218,37.469,259.734,0.208956,0.904806,1,1,not_compatible,0,0.0,484.0,2.59734
case_017602,160,80,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,9,50.0,420.758,167.593,76.562,262.973,0.159137,0.689085,1,1,not_compatible,0,0.0,450.0,2.6297375
case_017603,160,180,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,37,50.0,1153.236,825.524,202.96,720.772,0.125029,0.541389,1,1,not_compatible,0,0.0,1850.0,7.207725000000001
case_017604,160,50,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,10,8,11.0,141.538,42.289,7.479,88.461,0.214572,0.929123,0,1,conditional,3,3.7,88.0,0.8846125
case_017605,500,250,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,20,17,22.0,517.312,179.779,100.011,103.462,0.167357,0.724678,1,1,not_compatible,0,0.0,374.0,1.034624
case_017606,160,120,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,30,50.0,1049.735,672.315,158.023,656.085,0.140199,0.607078,1,1,not_compatible,0,0.0,1500.0,6.560843749999999
case_017607,100,180,1.0,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,8,50.0,284.978,127.141,127.176,284.978,0.101295,0.438621,1,1,not_compatible,0,0.0,400.0,2.84978
case_017608,100,180,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,12,50.0,502.199,277.763,110.151,502.199,0.132138,0.572175,1,1,not_compatible,0,0.0,600.0,5.02199
case_017609,250,50,1.0,A_strong,0.1,0.05,0.2,0.1,balanced,30,16,22.0,316.902,106.552,71.909,126.761,0.167637,0.72589,1,1,not_compatible,0,0.0,352.0,1.2676079999999998
case_017610,250,250,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,24,50.0,418.858,173.977,265.93,167.543,0.047666,0.206398,1,1,not_compatible,0,0.0,1200.0,1.675432
case_017611,500,120,1.0,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,10,22.0,226.505,72.591,74.63,45.301,0.127376,0.551553,0,1,not_compatible,0,0.0,220.0,0.45300999999999997
case_017612,400,120,1.0,A_strong,0.1,0.05,0.2,0.1,balanced,20,14,11.0,240.252,77.863,40.608,60.063,0.186745,0.808631,0,1,not_compatible,0,0.0,154.0,0.60063
case_017613,500,20,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,21,11.0,245.263,64.441,23.538,49.053,0.195611,0.847021,0,1,not_compatible,4,0.0,231.0,0.490526
case_017614,160,120,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,30,28,22.0,432.432,192.639,149.475,270.27,0.119846,0.518949,1,1,not_compatible,0,0.0,616.0,2.7027
case_017615,160,20,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,9,22.0,213.074,65.784,11.775,133.171,0.205659,0.890529,1,1,not_compatible,2,7.4,198.0,1.3317125
case_017616,500,120,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,40,33,7.4,351.332,102.54,36.791,70.266,0.195248,0.845447,0,1,not_compatible,1,0.0,244.20000000000002,0.702664
case_017617,500,50,0.2,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,20,17,50.0,608.684,186.279,191.483,121.737,0.128752,0.557511,1,1,not_compatible,0,0.0,850.0,1.217368
case_017618,250,250,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,10,10,11.0,188.508,65.487,87.794,75.403,0.117835,0.510242,0,1,not_compatible,0,0.0,110.0,0.754032
case_017619,500,180,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,7,11.0,251.553,83.568,23.103,50.311,0.202008,0.87472,0,1,not_compatible,0,0.0,77.0,0.5031059999999999
case_017620,400,120,0.2,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,26,50.0,778.58,275.926,317.583,194.645,0.103343,0.447488,1,1,not_compatible,0,0.0,1300.0,1.94645
case_017621,400,180,0.05,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,30,29,7.4,402.397,124.296,7.797,100.599,0.221395,0.95867,1,0,not_compatible,18,3.7,214.60000000000002,1.0059925
case_017622,250,50,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,40,24,7.4,230.766,64.597,15.277,92.306,0.2131,0.922751,0,1,conditional,12,3.7,177.60000000000002,0.923064
case_017623,250,250,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,10,9,7.4,264.961,97.763,51.899,105.984,0.173166,0.749831,1,1,not_compatible,0,0.0,66.60000000000001,1.059844
case_017624,100,250,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,10,5,11.0,204.595,87.678,63.993,204.595,0.150507,0.651713,1,1,not_compatible,0,0.0,55.0,2.04595
case_017625,100,180,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,40,50.0,580.85,419.509,344.538,580.85,0.055872,0.241933,1,1,not_compatible,0,0.0,2000.0,5.8085
case_017626,250,50,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,30,21,11.0,271.314,80.521,26.315,108.526,0.204917,0.887316,1,1,not_compatible,3,0.0,231.0,1.085256
case_017627,500,120,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,9,50.0,532.028,167.69,56.141,106.406,0.188783,0.817454,1,1,not_compatible,0,3.7,450.0,1.0640560000000001
case_017628,500,50,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,20,16,22.0,415.087,107.362,13.087,83.017,0.220254,0.953729,0,0,conditional,15,11.0,352.0,0.830174
case_017629,100,120,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,30,11.0,246.025,102.834,95.85,246.025,0.104739,0.453534,1,1,not_compatible,0,0.0,330.0,2.4602500000000003
case_017630,500,250,0.05,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,20,17,22.0,630.896,203.894,21.021,126.179,0.214174,0.927399,1,1,not_compatible,6,7.4,374.0,1.261792
case_017631,100,180,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,10,7,50.0,275.631,120.789,117.296,275.631,0.11462,0.496319,1,1,not_compatible,0,0.0,350.0,2.7563099999999996
case_017632,250,180,0.05,C_weak,0.35,0.12,0.7,0.24,balanced,10,5,11.0,243.355,83.473,8.355,97.342,0.219576,0.950791,0,0,conditional,1,0.0,55.0,0.97342
case_017633,500,180,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,10,9,22.0,389.668,116.747,11.668,77.934,0.221868,0.960718,0,0,compatible,9,22.0,198.0,0.779336
case_017634,500,250,0.2,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,7,22.0,348.681,113.683,63.924,69.736,0.170985,0.740388,0,1,not_compatible,0,0.0,154.0,0.6973619999999999
case_017635,250,80,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,21,11.0,260.385,81.819,50.607,104.154,0.166098,0.719226,1,1,not_compatible,0,0.0,231.0,1.04154
case_017636,250,80,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,18,50.0,831.474,357.144,89.847,332.59,0.175459,0.759761,1,1,not_compatible,1,3.7,900.0,3.325896
